"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ACSL1",-2.39134812007228,10.93231552436,-19.8580316948371,3.49192685605306e-76,1.00545944396591e-74,162.653031311578
"RASSF9",-2.58521073901709,4.46363063583815,-19.8548160087868,3.6646628780572e-76,1.05371889196799e-74,162.604919250826
"DCUN1D3",-1.05663443442244,7.5550857968621,-19.8541193046328,3.70319756137628e-76,1.06330973335741e-74,162.594495908612
"KCNA2",-2.08320702314126,1.22203245251858,-19.852158008131,3.81386280264838e-76,1.09355591254708e-74,162.565154085812
"ANTXR2",-1.74269968654544,9.4549284062758,-19.8504353071701,3.91378548012114e-76,1.12064178391753e-74,162.539382967144
"HNRNPAB",1.01536952613985,11.6906663088357,19.8498391747161,3.94896847467041e-76,1.12914098586328e-74,162.530465258911
"EHD2",-1.85942793423853,10.8711377374071,-19.8485266927571,4.02754633492049e-76,1.15000731927563e-74,162.51083196213
"SPRY1",-2.12098759215723,9.2676715937242,-19.8478862482841,4.06645428370266e-76,1.15950425617244e-74,162.501251851605
"HELLS",2.04741353372036,7.07021197357556,19.8442341621989,4.29560368890201e-76,1.22314485066794e-74,162.44662499805
"CX3CL1",-2.93737951030722,9.9249455821635,-19.8438470751658,4.32063456955913e-76,1.22856825087325e-74,162.44083536085
"GPC3",-3.74797368181165,7.6006838150289,-19.8380345001887,4.7144969999903e-76,1.33870848422961e-74,162.353903932076
"RGS6",-3.38427063762414,3.43305681255161,-19.8333651022748,5.0567050365628e-76,1.43389716022976e-74,162.28407895272
"FGFBP2",-3.73768110396776,3.17313905862923,-19.8325643805057,5.11783016273687e-76,1.44922832056535e-74,162.272106004115
"CNTNAP3",-3.71125537030817,4.61359644921552,-19.7952552608654,8.9558917363714e-76,2.52908469529167e-74,161.714506993421
"CILP2",2.95706327144204,7.44492906688687,19.7852777263353,1.04006618478411e-75,2.93304378758485e-74,161.565479630871
"SCN3B",-2.97869213085128,4.08429306358382,-19.7826320349735,1.08213444479551e-75,3.0474924762211e-74,161.525969244218
"GPR172A",1.62893954884933,10.3150862923204,19.7728342447963,1.25326469503309e-75,3.52459235466155e-74,161.379673900572
"ESRP1",2.25642027219371,11.355761849711,19.7594012275743,1.53262367112837e-75,4.29846502298709e-74,161.179159477157
"IGSF9",2.46004223880119,9.4451549132948,19.7290831660621,2.41306182039492e-75,6.75854831824117e-74,160.726858526375
"ADRBK2",-1.61228243295109,9.26352733278282,-19.7179854674286,2.84897750036436e-75,7.96859783140059e-74,160.561386110927
"SSPN",-1.96061395352558,9.20612444260941,-19.7160510605339,2.93263511186701e-75,8.19142841450744e-74,160.532547991179
"GOLGA9P",-1.26804797853796,0.701942526837324,-19.7116643146049,3.13154779671769e-75,8.73514623187692e-74,160.467155801266
"ARHGEF15",-1.86250574213565,8.00597861271676,-19.7110784505328,3.15911330711888e-75,8.80008089486439e-74,160.458423028368
"SCN5A",-2.68861825393017,2.71278216350124,-19.7081818005875,3.29900443516559e-75,9.17731179592812e-74,160.415248099617
"TFPI",-2.32059957859553,8.27405400495458,-19.7071036633986,3.35263684152576e-75,9.31388827557833e-74,160.399179161838
"CD302",-1.75671156903196,9.53969521056978,-19.7047047557085,3.47511510709124e-75,9.64109637143015e-74,160.363426612422
"HN1L",1.18000891986118,12.1705166804294,19.6931692426525,4.12940423602236e-75,1.14408460142428e-73,160.191536243172
"SLC25A22",1.45858727150603,9.14202749793559,19.6910838893382,4.26018528482846e-75,1.17872781533057e-73,160.16046796773
"CLIC5",-2.41428001887124,6.72247043765483,-19.687341442848,4.50534400799092e-75,1.24488172926048e-73,160.104716015868
"BHMT2",-2.98674679428745,5.54408348472337,-19.6759451798934,5.34205887439458e-75,1.4740923211199e-73,159.934977228446
"PKD2",-1.65027334516785,9.04463996696945,-19.6749775185478,5.41987656948179e-75,1.49355793250284e-73,159.920566966725
"PKD1L2",-3.01781154264421,3.61397729149463,-19.6716451577944,5.69662054050984e-75,1.56771608172476e-73,159.870944760268
"SGCG",-3.76012638375794,2.63461899256813,-19.6692842783017,5.90118034355601e-75,1.62183711450074e-73,159.835791505218
"DPT",-3.47428774088823,9.04521453344343,-19.6680011298599,6.01541851780054e-75,1.64982765953651e-73,159.816686466422
"H2AFX",1.72187693230343,9.33576341866226,19.6660007609958,6.19792963499735e-75,1.69657993875327e-73,159.786903877262
"GNG2",-1.90537800460586,8.43965450041288,-19.652145196971,7.62324102706163e-75,2.08395656838316e-73,159.580657460676
"TMEM8A",1.24840462185546,10.2804641618497,19.6510401542961,7.75010566348563e-75,2.11582007009787e-73,159.564211618545
"KIT",-3.59112586000096,8.75245854665566,-19.6474277742498,8.17971663419318e-75,2.23014053784842e-73,159.510453552448
"CLDN5",-2.91135742295575,7.24283732452519,-19.635405486741,9.78816784008353e-75,2.66513376335431e-73,159.331579141893
"SLC16A12",-3.14019510147292,2.88700842279108,-19.6081748261966,1.46959870133383e-74,3.99614057462035e-73,158.926634924069
"SNCA",-2.12958430408291,5.30761222130471,-19.5967467999676,1.74274110909896e-74,4.73260250923303e-73,158.756776499819
"USHBP1",-2.25422072798221,5.11343063583815,-19.5962206053034,1.75647181945713e-74,4.76358869926747e-73,158.748956732987
"KPNA2",1.83223818228343,11.2386004954583,19.5940212394206,1.8150416224565e-74,4.91593727032084e-73,158.716273183074
"TMEM88",-2.16265391418382,4.73455656482246,-19.5906457974086,1.908744938699e-74,5.16291615171152e-73,158.666116313992
"CUBN",-1.86204635049338,4.97190528488852,-19.5871364183364,2.01128961826711e-74,5.43312840302944e-73,158.613973969807
"EPHB1",-3.05129816565113,5.48919124690339,-19.5842771295865,2.09889058572811e-74,5.65912594601246e-73,158.571494241074
"KLHL13",-3.33537105662972,6.73191453344343,-19.5842268482743,2.10046467163249e-74,5.65912594601246e-73,158.570747253084
"CMA1",-3.37799364854708,2.22092097440132,-19.5802697555585,2.22811202437929e-74,5.99516905118044e-73,158.511963104691
"TACR1",-3.73815610676646,5.05714649050372,-19.5774311580236,2.32442169261145e-74,6.23795782343963e-73,158.469798426289
"AASS",-2.02581975643301,7.55224376548307,-19.5700772882452,2.59369927577562e-74,6.95152038272499e-73,158.360578387116
"FAM149A",-2.46329712933199,5.48808695293146,-19.5676846221564,2.68785833551577e-74,7.19448913013543e-73,158.325046977138
"MCM10",2.90352961265973,7.1395901734104,19.561822837882,2.93321033318269e-74,7.8409906432605e-73,158.23800821943
"CSN1S1",-3.12471712885221,0.779723203963666,-19.5570594762943,3.14895793304107e-74,8.4067758602514e-73,158.167289362329
"DPYSL2",-1.60692757040734,10.7154149463254,-19.5548586564589,3.25392120224273e-74,8.67571458208354e-73,158.134618089025
"SAV1",-1.13945398455118,9.77412667217176,-19.5490180938456,3.54971738453912e-74,9.45210089553674e-73,158.047923915529
"NLGN1",-3.28163261926467,2.6724073492981,-19.5474002496025,3.63630022346419e-74,9.67010927302071e-73,158.023911882414
"GPR112",-1.41358395864319,0.47272617671346,-19.5441247922531,3.81810216429463e-74,1.01404446873181e-72,157.975300726236
"MTMR10",-1.09058872043371,9.47217085053675,-19.5278332765104,4.86636414753077e-74,1.29078108460991e-72,157.733580752121
"C9orf140",2.31123998304786,8.47821222130471,19.5261447883212,4.99024018024079e-74,1.32193072129475e-72,157.708534359581
"STRBP",1.10030857362185,10.172949793559,19.5231127580263,5.22063923566645e-74,1.38118200397206e-72,157.663561200658
"LSM4",1.28651844104337,10.705828654005,19.522509182044,5.2677559445297e-74,1.39185366204884e-72,157.654608980008
"NECAB1",-2.65798968958403,5.07206779521057,-19.5158689583098,5.81498861718202e-74,1.53446936132065e-72,157.556130888374
"DTX1",-2.44981913911946,6.40716721717589,-19.5152465919812,5.86910035121957e-74,1.5467603364639e-72,157.546901754208
"C19orf69",-1.11893071454845,0.547676713459951,-19.5083805778935,6.50048318561174e-74,1.71096051026422e-72,157.445095094068
"RACGAP1",1.66273745622031,9.5791701073493,19.5045002878779,6.88683778827076e-74,1.81033008698078e-72,157.387567870302
"TRIP13",2.22487210734219,8.08143616845582,19.4980878752389,7.57618994391706e-74,1.98899206583909e-72,157.292513736769
"CRY2",-1.26066820355356,9.94993022295623,-19.4977612996532,7.61308522237766e-74,1.99612566558638e-72,157.287673192842
"HOXA7",-2.83281236946057,5.96193311312965,-19.4954462538431,7.87982348225942e-74,2.06342826646411e-72,157.253360507282
"CCDC141",-2.30195720545667,2.76092477291495,-19.4891927417386,8.64791103485863e-74,2.26167660567704e-72,157.160684061041
"RGL1",-1.72049526619649,8.84633905862923,-19.4678543227714,1.18767281843553e-73,3.10215304866175e-72,156.844567506153
"DIXDC1",-1.67311858897472,9.28876548307184,-19.4668688226151,1.20519816737222e-73,3.14392863737633e-72,156.829972247962
"CASQ2",-3.31178309744279,4.43434690338563,-19.4607929597543,1.31909466755055e-73,3.43667684325036e-72,156.73999723724
"SOX7",-2.00455314414111,6.93310313790256,-19.4531868975887,1.47693509440467e-73,3.84302629760809e-72,156.627382804397
"BMPER",-3.274241040957,3.74864872006606,-19.4508728661173,1.52859683076262e-73,3.97241682728564e-72,156.593126100416
"GTF2IRD1",1.03804708535238,9.34833889347647,19.4448455919194,1.67178446811673e-73,4.33903098994139e-72,156.503908903856
"CRIM1",-1.9923254889731,11.09668059455,-19.438843785727,1.82766707601812e-73,4.73762690286011e-72,156.415083062128
"FAM89A",-2.42092406483392,6.42962815854666,-19.4322859961843,2.01462106074529e-73,5.2156583073267e-72,156.318045153962
"PCNX",-1.21489032448945,10.1577320396367,-19.417371865154,2.51396135333485e-73,6.4920285011276e-72,156.097419373692
"FN1",2.68333289753552,15.8466361684558,19.3892396846199,3.81635113772329e-73,9.84292573586171e-72,155.681499859218
"CCDC36",-2.06754928673096,3.39526358381503,-19.388982421161,3.83094181393302e-73,9.86816003011855e-72,155.677697814388
"PPP1R1A",-4.71314105295144,6.43609991742362,-19.3875825846387,3.91131473026702e-73,1.00625678461631e-71,155.657010376682
"NFKBIL2",2.05736839866302,8.21092708505367,19.3819232165078,4.25377756912e-73,1.09299190856112e-71,155.573381589419
"LSR",1.57587884981368,11.1675232039637,19.3809095744633,4.31820309100965e-73,1.10815886823035e-71,155.558404300782
"PITX1",4.15377137967981,7.97546151940545,19.3726125996504,4.88351393905628e-73,1.25166718063452e-71,155.435826018946
"TANK",-1.07843011802523,9.74178224607762,-19.372495012812,4.89203505668052e-73,1.25228777697819e-71,155.434089006614
"CLEC1A",-1.8271024812487,5.52585788604459,-19.371103696524,4.99399281615527e-73,1.27679542360732e-71,155.413536671851
"SOX17",-2.15880134577557,5.92976663914121,-19.3605988746576,5.83546026911752e-73,1.49007461846993e-71,155.258385932768
"MOSC1",-2.25432636376722,8.17970511973576,-19.3449443685302,7.35900450672519e-73,1.87677468972755e-71,155.027259233565
"SQLE",2.10844090342079,10.4978926507019,19.3446734952556,7.38859545677123e-73,1.88198343334384e-71,155.023260865267
"WASF3",-2.49710553902989,7.41200941370768,-19.3419960675647,7.68755047349435e-73,1.95570521958908e-71,154.983740863698
"RNASE7",-3.05176629323994,2.17937332782824,-19.3360438736381,8.39612449209355e-73,2.13332222552822e-71,154.895894209711
"CALCOCO1",-1.18459001263414,10.5148483897605,-19.3336074423897,8.70464029107965e-73,2.20897731985e-71,154.859939758482
"STXBP2",1.51821600697278,10.5486341866226,19.3269190230743,9.61098110610921e-73,2.432964760893e-71,154.761250938053
"ECM2",-2.51510051975883,8.58818298926507,-19.3245252024273,9.9577634651834e-73,2.51764635394354e-71,154.725934063535
"MND1",2.74482050808425,5.3677706028076,19.3043624402722,1.34209745641471e-72,3.38076819388883e-71,154.428557402508
"ELANE",-1.83889849749716,0.927053014037985,-19.29690379905,1.49870502779288e-72,3.76602377240978e-71,154.318592899681
"EPB41L2",-1.7870545402933,10.2402007431874,-19.2948681304398,1.54453043740789e-72,3.87643152567041e-71,154.288584459648
"APOA1BP",1.19241282684835,11.1075967795211,19.2817502193988,1.87529249078492e-72,4.7008247662777e-71,154.095249305215
"POLE2",1.74618330454668,6.29299306358381,19.2737157531303,2.11188110616967e-72,5.28742915971503e-71,153.976869625407
"ADH1B",-6.89705202625982,7.57167506193229,-19.2670483044577,2.33067558547571e-72,5.82810837634791e-71,153.878651391157
"SLC7A3",-3.67228772249676,2.19758439306358,-19.2555985998913,2.76047222473754e-72,6.89446408441139e-71,153.710027716164
"ANK2",-2.54009116649876,7.74783699421965,-19.2533236071413,2.85486119966247e-72,7.12154318700735e-71,153.676529454588
"TK2",-1.03677358985432,9.55691296449216,-19.2513748455757,2.93827228956445e-72,7.32071967290754e-71,153.64783647152
"ECT2",1.66907621423659,9.84028232865401,19.2480827051868,3.08474520260298e-72,7.67634169811385e-71,153.599367478674
"TPRN",1.87565060771801,9.1628990090834,19.2467730394123,3.14502084487445e-72,7.81686173671579e-71,153.580086965267
"PGM5P2",-1.54140536790929,1.4155936416185,-19.2353178089516,3.72494478730698e-72,9.24705156994102e-71,153.411476111889
"ECSCR",-1.91616147147724,6.21553352601156,-19.2325590901875,3.8798615723149e-72,9.61999493715278e-71,153.370878174335
"ATP6AP1",1.09050741415984,12.3974835672998,19.216275485933,4.93450569764697e-72,1.22201932415793e-70,153.131307935335
"CLSPN",2.88273416974524,6.30669884393064,19.2107229484444,5.3560133186234e-72,1.32480666784745e-70,153.049641666276
"GPR182",-1.70687661964848,1.20404673823287,-19.1931497110281,6.94176719243692e-72,1.71497569748171e-70,152.79125867513
"AKR1C2",-4.62764990804267,6.41258703550784,-19.1902882487114,7.24109513170486e-72,1.78677503670554e-70,152.749197911749
"TEF",-1.45033502374899,9.12641106523534,-19.1876047191297,7.5335050573721e-72,1.85669698472808e-70,152.709755624352
"AP1S1",1.14589951222633,9.86498753096614,19.1858736329578,7.72835617628927e-72,1.90243587888752e-70,152.684313827329
"TMTC1",-3.05480333445283,8.44283534269199,-19.1822104990453,8.15742178709975e-72,2.00565112921147e-70,152.630480730188
"IL33",-3.90753204113291,7.07151511147812,-19.179788849716,8.45404472950356e-72,2.07609495570225e-70,152.594895389764
"ABLIM1",-1.64925336004096,11.1754086705202,-19.1795112668384,8.48872576228998e-72,2.08212114575643e-70,152.590816553621
"C5orf4",-2.81021883046268,8.40864888521883,-19.1726731814608,9.38938668570817e-72,2.30028769281132e-70,152.49034684141
"HPD",-2.82846414863504,1.36726498761354,-19.1715076533242,9.55214840793823e-72,2.33737314439776e-70,152.473224029788
"OTC",-1.11134272417598,0.288102146985962,-19.1675314450109,1.01288978461442e-71,2.47555086644453e-70,152.414813601949
"TMED3",1.33003173247613,11.542468538398,19.1620278351828,1.09849789173724e-71,2.68158878922301e-70,152.33397633747
"GPR109B",-2.27924848070495,4.38112997522709,-19.1612821682701,1.11063913405134e-71,2.70800729478313e-70,152.323024901642
"SLCO1A2",-3.45435104191655,1.69745953757225,-19.1532898046968,1.24949276447564e-71,3.04295212985585e-70,152.205657209418
"VWCE",-2.20577647411601,3.28075045417011,-19.13737868729,1.57961209710515e-71,3.84235027885885e-70,151.972080639682
"PELI2",-2.16319576756386,7.05646308835673,-19.133800959651,1.66509296231323e-71,4.04548621494564e-70,151.919573576573
"CENPL",1.29865672408002,7.59621023947151,19.130673429013,1.74359086885409e-71,4.23119628103716e-70,151.873677946156
"ASAM",-2.59924031409425,7.62114632535095,-19.1292267674042,1.78113961900087e-71,4.31721326777896e-70,151.852449951988
"NBLA00301",-2.23087233043868,3.4246995045417,-19.1286995131906,1.79502451021669e-71,4.34573740504112e-70,151.844713353134
"LPHN3",-3.28485905419885,4.37863815028902,-19.1221496726311,1.97678896550995e-71,4.78015046665716e-70,151.748614596204
"AP1M2",2.2137055142414,10.7532102394715,19.1188211769319,2.07608437144651e-71,5.01435437009375e-70,151.699785911558
"GINS2",2.09290212061604,8.13358769611891,19.1177760923908,2.10827657307135e-71,5.08612432963041e-70,151.684455568791
"ASB1",-1.00544280253964,8.50438909991742,-19.1138649459705,2.23323746499584e-71,5.38126351600523e-70,151.627086951672
"PDE3B",-3.22648616881767,6.56638703550784,-19.1136324706582,2.24089358860533e-71,5.39338163822597e-70,151.623677206317
"CNKSR2",-2.84538677173792,2.48356523534269,-19.104068576849,2.57964290699636e-71,6.20141321787298e-70,151.483421595836
"PSRC1",1.74630579411154,7.3600382328654,19.1003105989792,2.72633033501312e-71,6.54638149448179e-70,151.428320706688
"STBD1",-1.60157807417359,8.89970033030553,-19.0718530440449,4.14363625580432e-71,9.91478465403993e-70,151.011254011058
"UTS2D",-1.68050641062547,1.46471172584641,-19.0618562679857,4.7996824705997e-71,1.14711852295008e-69,150.86482303463
"PACSIN1",2.36671590142172,5.83299562345169,19.0595008657159,4.9687769457822e-71,1.18615105461522e-69,150.83032753051
"HDGF",1.07995347598713,12.9288424442609,19.0576853053479,5.10316305049256e-71,1.21681692713835e-69,150.803739720744
"EZR",1.27791081258296,12.7473576383154,19.0525312336772,5.50475691508355e-71,1.31105173395203e-69,150.72826880275
"CXCL12",-2.23585300020791,11.0608087530966,-19.0409659612518,6.52443031573829e-71,1.55210375877297e-69,150.558958821192
"RAD51AP1",2.05245090997778,7.38878216350124,19.0350281738804,7.11910896175398e-71,1.68965672814808e-69,150.472053984646
"CLEC5A",2.80422264229398,6.17619570602808,19.0326381272514,7.37347719458819e-71,1.74800793077247e-69,150.437077630076
"KIF24",1.48245000799629,7.39468158546656,19.0300500193379,7.65916405846349e-71,1.81155113041769e-69,150.399205479406
"LOC401093",-1.9144886036879,6.01724277456647,-19.0164977265035,9.34564328104445e-71,2.20789478204652e-69,150.20093815732
"KIAA1239",-2.92808464552447,1.66003212221305,-19.0105562799118,1.01974024593598e-70,2.40635255736388e-69,150.11403999159
"LOC646982",-1.26631185210062,0.933188026424443,-19.0062113721236,1.08689352357839e-70,2.56187417210843e-69,150.050501687372
"C17orf91",-1.4779816349214,6.93098720066061,-18.9954613069845,1.27262596682165e-70,2.9927847765004e-69,149.893330439739
